h_1_0,h_1_1,h_1_2,h_1_3,h_1_4,h_1_5,h_1_6,h_1_7,h_1_8,h_1_9
-0.42854518,0.14169642,-0.5152129,0.7130926,-0.48841852,0.32843763,0.23298475,-0.28632495,0.18797086,0.31707206
0.5788919,-0.0045528817,0.16357481,-0.16625139,-0.16448127,-0.6092525,-0.29044104,0.38495106,-0.4158437,-0.05368614
-0.17304236,0.3810239,-0.2735521,0.46459398,-0.49187037,0.29357737,0.4134681,-0.4885773,0.1594121,0.38455933
-0.46483275,0.24070272,-0.50869167,0.6156553,-0.16734292,0.43814635,0.36385173,-0.35133547,0.455404,0.26345232
-0.81529164,0.33043796,-0.6844741,0.88617253,-0.60577434,0.80379295,0.53291684,-0.63909173,0.7040544,0.57081735
-0.5898673,0.1916469,-0.59626245,0.5872527,-0.51865256,0.5993125,0.4331125,-0.44019562,0.458484,0.34744626
-0.58584964,0.5724147,-0.6309186,0.82991403,-0.6200657,0.6832417,0.6361104,-0.45372602,0.7259605,0.525667
0.60760385,-0.3273701,0.38064077,-0.28459683,0.338063,-0.20118803,-0.3663991,0.3423095,-0.23690419,-0.36892068
0.5539852,0.30351403,0.41163304,-0.22091752,-0.40857822,-0.3515355,-0.20645258,0.4457061,-0.26359308,-0.054845203
-0.80078095,0.706358,-0.71422,0.7873878,-0.62741876,0.7985735,0.779566,-0.7121457,0.7535967,0.5879948
-0.7603069,0.5911786,-0.38183054,0.528975,-0.6089901,0.8203646,0.66798186,-0.35917136,0.55930084,0.4508658
-0.52157724,0.2781103,-0.4307382,0.5613503,-0.15523104,0.4310392,0.26408643,-0.3648046,0.3053475,0.25534314
-0.7423645,0.5334502,-0.48506868,0.55402553,-0.42740196,0.60255396,0.61699253,-0.31346178,0.52924824,0.3807544
0.12449791,-0.5258315,-0.29706478,-0.41768903,0.2678865,0.124355905,-0.22486588,0.067225836,-0.36930802,-0.14215727
-0.6044781,0.42466483,-0.5550604,0.7561363,-0.57316816,0.52389413,0.48820555,-0.5006525,0.41483024,0.44128305
-0.07546224,-0.19155899,0.074583694,0.14034964,0.28133062,-0.15349224,-0.17165622,0.14892602,-0.1884183,-0.31855276
-0.41210687,0.10229957,-0.39333737,0.555943,-0.33036667,0.54902166,0.41260028,-0.44754913,0.2872066,0.24955796
-0.19135274,0.21241339,-0.18423837,0.23557612,-0.24356931,-0.17211162,0.15269543,-0.14272316,0.100172766,0.117032394
-0.73013985,0.40138915,-0.66434044,0.6331641,-0.56743956,0.7228871,0.36922997,-0.55442446,0.6655882,0.6344128
-0.6625797,0.4396043,-0.57728225,0.79314923,-0.5048642,0.72824013,0.562196,-0.5703065,0.60811216,0.56183016
0.17815273,0.07492607,0.12683405,-0.44656828,-0.20985529,-0.34923166,-0.21687226,0.44402078,-0.26418248,-0.29305762
-0.47732902,0.5331999,-0.57276744,0.8239873,-0.42091367,0.7587563,0.47666264,-0.5410739,0.5025284,0.38654175
-0.5600532,0.23878911,-0.46659973,0.5624674,-0.113932185,0.40661198,0.3266557,-0.38483372,0.42839193,0.20164005
-0.399799,0.09716683,-0.34442022,0.6171624,-0.4205151,0.2867394,0.3254392,-0.20660272,0.24516013,0.08578264
0.34820366,-0.42045486,0.27953732,-0.600948,0.37197945,-0.07961101,-0.2668995,0.10761179,-0.3401064,-0.4487882
-0.31086856,0.32285193,-0.34480983,0.5641943,-0.46787405,0.43406576,0.32813415,-0.20706543,0.22738232,0.10296361
-0.17970364,-0.01082266,-0.5155518,0.17328723,-0.23462817,0.12876503,0.14599594,-0.30171093,0.38298166,0.02782617
-0.758483,0.3742436,-0.60201573,0.6547324,-0.70492685,0.90969497,0.6260868,-0.5659728,0.6226814,0.70246994
0.6431598,-0.057964493,0.15941417,-0.17000702,0.17589433,-0.12917915,-0.5082854,0.56826574,-0.47854584,-0.34194803
0.43378955,-0.2156061,0.23485695,-0.22890618,-0.33480945,-0.36208272,-0.36830407,0.019874776,-0.3596198,-0.30772364
-0.49156785,0.4542203,-0.46741965,0.37647182,-0.5107779,0.353537,0.29478773,-0.43078443,0.46788186,0.26105714
0.224436,-0.12977949,0.15855017,-0.53987217,-0.07578321,-0.30504906,-0.3093145,0.0135918725,-0.4289847,-0.18418306
-0.58055997,0.30050522,-0.5259694,0.7240545,-0.4850333,0.64445496,0.49381837,-0.61261666,0.42283258,0.46621153
0.32512206,-0.46630788,0.11331139,-0.44613382,0.30499548,-0.24583879,-0.3981432,0.002354816,-0.22969614,-0.28450346
0.23145282,-0.3668649,0.54315203,-0.78049994,0.071159534,-0.14453776,-0.32339147,0.4440353,-0.3656515,-0.38378477
-0.712536,0.54814637,-0.519365,0.5891965,-0.71087646,0.72676164,0.4157048,-0.4809367,0.7393871,0.6545705
0.05761925,0.12940496,0.3764368,-0.045761894,-0.0232569,-0.12340654,-0.1955448,0.052279685,-0.104689255,-0.26819456
-0.72302586,0.30384958,-0.27308482,0.5008916,-0.37664294,0.6642352,0.26057425,-0.43522176,0.48948014,0.44692206
-0.82376796,0.5649309,-0.61217576,0.7788715,-0.6473883,0.9008784,0.47759187,-0.68096954,0.7635567,0.6091058
-0.45114398,0.21732432,-0.63332754,0.43552023,-0.34302524,0.6213308,0.32074055,-0.24713758,0.4883209,0.42990875
-0.36141023,0.08370025,-0.27092063,0.38991773,-0.38148838,0.5181171,0.11945763,-0.29407012,0.27720106,0.22285034
-0.6357279,0.38250327,-0.5099174,0.59695166,-0.5467806,0.56991404,0.49157745,-0.6504859,0.50934464,0.42986655
-0.6042496,0.18024395,-0.5234199,0.26375526,-0.31865743,0.6270887,0.24953255,-0.36100808,0.4701783,0.3153714
-0.7565897,0.21029484,-0.52538013,0.30843478,-0.48380244,0.7963307,0.37791473,-0.53523564,0.4367317,0.3183866
-0.13930562,0.55685735,-0.41688463,0.7793733,-0.47466457,0.4830537,0.45134014,-0.35975945,0.3257398,0.46623147
-0.33510232,0.1515239,-0.083588734,-0.088928506,-0.21726498,0.42114097,0.14039986,-0.19794706,0.20690437,0.1441857
-0.7208935,0.55793023,-0.49499366,0.45887688,-0.6446781,0.79352105,0.4853945,-0.5426947,0.6414861,0.649644
0.3354799,0.07115058,0.23291844,-0.22140431,-0.15688235,-0.3986314,-0.20560901,0.23428087,-0.44007286,-0.32685313
-0.7064138,0.42000964,-0.65558195,0.74189985,-0.6573631,0.8108425,0.52562535,-0.48466808,0.6750899,0.6906171
-0.4506778,0.3025274,-0.061630584,0.37588596,-0.4437857,0.520635,0.31949708,-0.09546474,0.1916965,0.22895019
-0.18618752,-0.02582811,0.080082074,0.14280248,-0.16700937,-0.009301627,0.09593886,-0.09433624,0.021353554,0.17861156
-0.67567664,0.5247899,-0.52941793,0.41786504,-0.75123537,0.8699624,0.50350624,-0.612112,0.5930606,0.5909929
-0.37746316,-0.049203906,-0.18015973,-0.29154298,-0.25158665,0.41937265,0.022879919,0.01818676,0.3122857,0.2402741
-0.56406265,0.3478288,-0.46543786,0.164256,-0.63440895,0.57005227,0.3045045,-0.40685207,0.5457233,0.4272651
-0.5719331,0.18487783,-0.5657336,0.31039584,-0.40772492,0.56060255,0.29843217,-0.24953003,0.47831577,0.4654066
-0.6512936,0.40006626,-0.43599343,0.49343976,-0.45862806,0.47636703,0.22202827,-0.46684867,0.35697696,0.17328635
-0.3826895,0.22461912,-0.39157453,0.49364313,-0.35472092,0.73571795,0.39623612,-0.6160761,0.22787729,0.47327673
-0.3265044,0.09490287,0.118011266,0.3090361,-0.4419043,0.5602115,0.20361914,-0.1869604,0.23367164,0.33105326
-0.56909764,0.38783178,-0.7731645,0.74798244,-0.55253047,0.59585446,0.41270238,-0.71147543,0.587852,0.6566256
0.095874265,-0.091535196,0.18414073,-0.41278094,-0.21784711,-0.3634588,-0.32730982,0.20883894,-0.25916386,-0.08108219
-0.26978076,0.11143564,-0.54030484,0.55877197,-0.23872383,0.41414058,0.1338963,-0.4986904,0.3738752,0.26100558
-0.7136799,0.5992376,-0.41076183,0.6529207,-0.66470426,0.7196188,0.44202322,-0.5013972,0.560714,0.5715009
-0.53408146,0.105269164,-0.7709,0.7151591,-0.32635272,0.60101205,0.2818073,-0.5469294,0.24005249,0.41247115
0.4027295,-0.15544395,0.518774,-0.75151205,-0.10012003,-0.56076944,-0.47927147,0.4611956,-0.32948795,-0.078806736
-0.45923567,0.51504385,-0.35228595,0.23754035,-0.4155337,0.44107926,0.46236455,-0.08026338,0.386898,0.27587393
-0.43445286,0.29466438,-0.5050645,0.4630092,-0.639196,0.5841229,0.3306595,-0.587247,0.42016712,0.407271
-0.11887575,0.26077837,-0.31747913,0.2140737,-0.21971469,0.18706025,0.15249734,-0.10087088,0.28487352,0.07815898
-0.7755104,0.47212496,-0.668525,0.7475114,-0.7210242,0.7649724,0.39930028,-0.7083825,0.4610388,0.40425888
-0.62913066,0.2671421,-0.5570837,0.7444655,-0.5442018,0.8008238,0.45919526,-0.56799465,0.61741096,0.41038305
-0.72018695,0.51791316,-0.221444,0.66483253,-0.52738315,0.66039026,0.47884583,-0.5278696,0.63196903,0.16679615
0.61488366,-0.27925387,0.505811,-0.56512135,0.19819365,-0.5791681,-0.5466405,0.63704634,-0.40161687,-0.30341813
-0.4630228,0.39514238,-0.11430424,0.31868014,-0.5810761,0.5546115,0.51279056,-0.64089775,0.4042969,0.34804544
-0.4481294,0.36415422,-0.50323397,0.5755573,-0.41003338,0.65151924,0.3970677,-0.2930716,0.5244651,0.5088357
0.28469774,-0.6777569,0.1815399,-0.45060953,0.3576725,-0.3010394,-0.48337224,0.010933341,-0.6170247,-0.24428755
-0.611774,0.07938944,-0.5917448,0.62821335,-0.55520964,0.7782,0.2731868,-0.51579595,0.59273523,0.57242614
0.11568787,0.22246541,0.10526679,0.1169066,-0.19101687,0.29825443,0.099769145,0.20235953,0.16032287,0.030251656
-0.24991272,-0.00027347935,-0.15166068,0.22830905,-0.31400323,0.07345962,0.35154873,-0.60539126,0.21560073,0.20339179
-0.5979079,0.4762792,-0.4691114,0.47403038,-0.5687403,0.6470496,0.3914089,-0.49426052,0.43832862,0.390589
-0.69463897,0.48841664,-0.71601176,0.615158,-0.6331809,0.7536626,0.68709135,-0.56588465,0.5476397,0.5285478
-0.5867491,0.41218162,-0.58443815,0.6957534,-0.51912403,0.8224127,0.4753929,-0.53210527,0.627427,0.47330296
-0.6800685,0.503364,-0.6665532,0.5967312,-0.5746205,0.64196783,0.6463692,-0.57918257,0.5944968,0.35188234
0.653842,-0.50725293,0.09433756,-0.5479908,0.22371422,-0.52240276,-0.46278474,0.2894559,-0.60698134,-0.49287957
-0.46669877,0.2564502,-0.38878024,0.61447024,-0.19977383,0.33271188,0.17982242,-0.27870488,0.5533271,0.0385782
-0.45183274,0.26580733,-0.81710273,0.48780432,-0.43664134,0.60157925,0.347746,-0.7613464,0.31760818,0.46323267
0.5154803,0.023142241,0.14422344,-0.41628304,0.023754435,-0.64792615,-0.22157061,0.27533913,-0.45883146,-0.572439
0.15429251,-0.19039021,0.40653637,-0.18129554,0.0760198,-0.46160036,-0.18237,0.17213668,-0.15894483,-0.21798846
-0.63799703,0.4428955,-0.4835188,0.73367864,-0.4516237,0.74171317,0.564845,-0.5532497,0.6910239,0.5784283
0.40576535,-0.072093554,-0.085781276,-0.088910885,-0.21461475,-0.43541145,-0.073268436,-0.040441267,-0.30816424,-0.3856059
0.38267705,-0.1715881,0.46098316,-0.3756012,0.0145753,-0.19643015,-0.21012552,0.29559374,-0.27135858,-0.33072028
-0.15340492,0.06059736,-0.3605847,0.3237617,-0.22832042,-0.11163528,0.21179843,-0.28642982,0.13068607,-0.04030805
0.23577079,-0.04457565,0.16683565,-0.3313507,-0.054081563,-0.32955292,-0.17061533,0.39011353,-0.31580648,-0.43757334
-0.5179194,0.2945343,-0.7268473,0.4938085,-0.5292848,0.6101963,0.4133862,-0.684323,0.47927737,0.3839366
-0.28843403,0.1749895,-0.28778416,0.5605933,-0.005288147,0.19882701,0.3798168,-0.17571573,0.39191082,0.009759239
-0.27560073,0.272652,-0.47994694,0.5184033,-0.33122894,0.21245544,0.16559772,-0.2653024,0.3615969,0.16649146
-0.754628,0.45967644,-0.46803617,0.6748956,-0.39345667,0.84712625,0.53076273,-0.5626507,0.75611156,0.6602321
-0.6601912,0.49812478,-0.63509357,0.78271973,-0.6910112,0.8371578,0.571006,-0.6778065,0.56886965,0.4585639
-0.27108067,0.095697865,-0.29492426,0.2755981,-0.32161534,0.42905962,0.25296804,-0.38937062,0.25559512,0.19370826
-0.52163893,0.32286403,-0.7784582,0.8511963,-0.6005927,0.6960717,0.5004854,-0.741692,0.6115894,0.6009802
-0.27458227,0.16380356,-0.26032618,0.40365854,-0.09791286,0.41735557,0.31676108,-0.32701695,0.28767937,0.18365242
-0.3110359,0.13529408,-0.6948328,0.5850826,-0.29748926,0.37999713,0.38858777,-0.678065,0.37267718,0.3379501
-0.6645262,0.5795144,-0.537543,0.4732488,-0.6416855,0.59268636,0.5303112,-0.63102406,0.62942785,0.6194684
-0.07561701,0.30912364,0.0942684,-0.14504994,-0.14820617,0.19804949,0.06763341,-0.14864527,0.0035619535,0.51607645
0.57079196,-0.47341982,0.41403577,-0.7418856,0.15289702,-0.66718954,-0.54601467,0.4598268,-0.36249897,-0.53995013
0.588913,-0.4617623,-0.6156156,-0.11494694,0.013514569,-0.43378955,-0.40164486,-0.36148584,-0.32656166,-0.12820841
0.0505472,0.08464665,-0.12786455,-0.33095476,-0.02174298,0.24686144,-0.076023355,-0.123977736,0.037936185,0.4689639
-0.5774003,0.13788484,-0.8763635,0.82337135,-0.605032,0.7853811,0.4782398,-0.71104443,0.6050244,0.5746178
-0.6267546,0.49235463,-0.6399525,0.5462846,-0.4471333,0.68412143,0.4506914,-0.681197,0.46355727,0.30869377
-0.21514277,0.35803023,-0.2160872,0.5664964,-0.57088536,0.70781755,0.3117146,-0.3311031,0.40644893,0.49984318
0.51489323,-0.48985958,0.39433733,-0.27984208,0.25442126,-0.4185654,-0.4077158,0.285163,-0.5851328,-0.51159686
0.27546078,-0.0007556807,0.62584376,-0.360659,0.0014482596,-0.27596784,-0.27180934,0.49635366,-0.28252766,-0.102481976
-0.56439626,0.22508049,-0.19195057,0.5415652,-0.34431174,0.68895143,0.26491535,-0.24611655,0.3613924,0.3361354
-0.33582842,0.23146947,-0.6344117,0.5608815,-0.34867197,0.2734787,0.36453623,-0.35635093,0.479399,0.09030112
-0.24547404,0.1860386,-0.38618284,0.44609523,-0.6443758,0.17175575,0.039572414,-0.41172665,0.16473968,0.32488954
-0.26091743,0.086809136,-0.54411495,0.5339201,-0.3814829,0.37478372,0.13361852,-0.39459482,0.302876,0.24494697
-0.29434153,0.3839351,-0.19006616,0.6849432,-0.32639614,0.5691803,0.4148958,-0.16598678,0.36402473,0.2632064
-0.4297128,0.29381484,-0.5445164,0.64975554,-0.5031258,0.51628405,0.16960166,-0.4545573,0.3132514,0.41659683
-0.39547917,0.14805388,-0.46421635,0.55302465,-0.38814336,0.46989065,0.14617711,-0.35835567,0.30816582,0.34445214
0.4489678,0.2891376,0.4121906,-0.22221096,-0.081173286,-0.3734935,-0.19906324,0.29000044,-0.3637738,-0.4650584
-0.28094536,0.40255687,-0.15580149,0.26357636,-0.4789545,0.4660506,0.4208219,-0.46872136,0.24835706,0.41386583
-0.4782883,0.13250603,-0.37628603,0.3742442,-0.5052298,0.51152337,0.12404562,-0.38868392,0.20611902,0.33768067
0.39977267,0.030055245,0.14953047,-0.13219704,-0.38252795,-0.2765617,-0.128954,0.027468998,-0.32045925,-0.24325542
0.40513265,0.12235022,0.32652545,-0.20538351,-0.18170568,-0.45774293,-0.31592363,0.35355008,-0.32551602,-0.41668072
-0.3590396,0.07824689,-0.51536,0.42625672,-0.2823872,0.116125084,-0.004737855,-0.25584394,0.33168676,0.25689715
0.097220585,-0.08371912,0.24011573,-0.51175594,-0.042591907,-0.20890662,-0.0045431894,0.061138682,-0.39828762,-0.3145753
-0.6583715,0.6763598,-0.6606975,0.8884802,-0.71073407,0.76971996,0.5146088,-0.7392778,0.7153458,0.6156439
-0.5445035,0.35925376,-0.4473898,0.28755033,-0.40528178,0.42852584,0.51332414,-0.464528,0.4222747,0.33409348
-0.5208557,0.3343323,-0.46795917,0.56598186,-0.57025075,0.51722014,0.30240276,-0.35901734,0.32568616,0.36792612
-0.65459454,0.31455842,-0.32370567,0.5526321,-0.49211502,0.5682942,0.18871255,-0.40082943,0.563971,0.29201627
0.077445045,-0.11695167,-0.049272034,-0.39523846,-0.011306501,-0.049006134,0.022233061,-0.026477352,-0.06712956,-0.21574578
-0.5369896,0.32895303,-0.5476083,0.4920379,-0.57298964,0.6584257,0.41280964,-0.5965429,0.50188667,0.33527577
-0.5789219,0.38739383,-0.6920201,0.50491804,-0.65059185,0.5967411,0.59135354,-0.59760237,0.5141004,0.40077728
-0.6114665,0.5388976,-0.7987784,0.6342244,-0.6527428,0.52074444,0.49905455,-0.651103,0.55460197,0.5352332
-0.6129047,0.34806165,-0.55403894,0.45460322,-0.5401415,0.43999812,0.50779253,-0.503456,0.57186043,0.5645366
0.2865602,-0.55548817,0.41432443,-0.5801478,0.52533704,-0.3042866,-0.07726459,0.15366656,-0.3046786,-0.51868963
-0.08150894,0.5454128,-0.17746092,-0.046322014,-0.4130111,0.4041502,0.30470392,-0.37315682,0.38391727,0.4472778
-0.17173006,0.108238004,-0.40767896,0.06870449,0.0185658,0.34655204,0.17117624,-0.5841044,0.3557529,0.10515345
-0.373375,0.13703598,-0.32902876,0.083562955,-0.48455343,0.49947008,0.50295055,-0.6018688,0.21068868,0.14917342
-0.5054962,0.101526,-0.5370008,0.55322933,-0.5447401,0.6287532,0.61803937,-0.5952194,0.43223685,0.5221641
0.39017636,0.10150553,0.29962638,-0.419901,-0.16098855,-0.6954846,-0.42900106,0.08714153,-0.30199158,-0.2448854
-0.666904,0.44097975,-0.79912126,0.8087869,-0.5857099,0.8119438,0.74470484,-0.75999814,0.6403538,0.6141424
-0.5807105,0.3301986,-0.62414217,0.39619258,-0.38038027,0.6251101,0.39187127,-0.6408481,0.31815264,0.45226488
0.02927281,-0.15508236,0.037481554,-0.08446999,0.16150863,-0.16720852,-0.093560435,-0.34964514,-0.16914265,-0.24160975
0.53704077,-0.5119312,-0.5093511,-0.17511998,0.13701412,-0.41120034,-0.31452617,-0.42696607,-0.4189196,-0.3834014
0.20709977,0.086503446,0.13482992,-0.028564604,-0.195339,0.26646465,0.017366353,-0.24557729,0.073698066,0.15456438
-0.4954387,0.32648894,-0.22772089,0.33135435,-0.45055813,0.65341866,0.5148321,-0.3975029,0.4295811,0.5020381
-0.516317,0.35226834,-0.78602123,0.8546388,-0.46586034,0.4573582,0.3072157,-0.6948943,0.41565666,0.6207776
-0.6933927,0.35838127,-0.7566246,0.880274,-0.5764218,0.6452369,0.54545856,-0.7831499,0.6435633,0.48856017
0.6155039,-0.35921437,-0.5741662,-0.21945587,0.41716936,-0.5011583,-0.504879,-0.36978117,-0.41960877,-0.12329592
-0.1844806,0.3523777,-0.08373491,0.076132156,-0.5577861,0.5192973,0.12277348,0.019112708,0.38203904,0.45179048
0.5945917,-0.3078129,0.23455578,-0.3627042,0.27382246,-0.5835372,-0.4792882,0.27964282,-0.46079057,-0.2963042
0.11886677,0.0473508,-0.8067732,0.58761513,-0.07762173,0.092256494,0.16210991,-0.46520114,0.093958445,0.046552427
0.6141991,-0.2473504,0.16990301,-0.49750248,0.3179545,-0.75225955,-0.4443612,0.37999454,-0.4408533,-0.41437942
-0.61987334,0.58217573,-0.6315737,0.7746537,-0.4666689,0.7376958,0.34969905,-0.7199941,0.58341616,0.6083269
0.4955831,-0.09148836,-0.1559819,-0.14810605,-0.08541401,-0.4341332,-0.43442968,0.1341539,-0.32317844,-0.10621404
-0.09577046,0.22415413,-0.41495,0.547042,-0.15850767,0.36336717,0.05784828,-0.5037235,0.13175581,0.25499153
-0.18058652,0.05020368,-0.46203244,0.63610226,-0.10184508,0.31999573,0.3476426,-0.46649048,0.16432315,-0.031364094
-0.37470302,0.24669774,-0.47295007,0.22565195,-0.4722193,0.28121203,0.29545712,-0.592639,0.4160974,0.26281112
0.1803357,-0.34558436,0.40352973,-0.4917702,0.41679063,0.23138817,-0.052226465,0.06528664,-0.02302654,-0.38142502
-0.7296603,0.42367834,-0.39135844,0.43416405,-0.71152556,0.7584931,0.6479188,-0.46641192,0.5376553,0.53274804
-0.11887561,0.04909854,-0.09233323,0.6407159,-0.15894692,0.27401066,-0.04448061,-0.09806268,0.22329608,0.21501479
-0.4581912,0.24981488,-0.39704353,0.31636837,-0.41469803,0.5123442,0.40745977,-0.423088,0.3497521,0.3004093
-0.51750606,0.16510536,-0.58535147,0.5821139,-0.34548396,0.5114786,0.37024197,-0.48849124,0.52273154,0.47652042
-0.22054999,0.10526145,-0.2757157,0.54733115,-0.38031158,0.1979068,-0.055445075,-0.20313343,0.36253875,0.09975389
0.5115643,-0.41215324,0.252334,-0.40870878,0.20226954,-0.298332,-0.20801464,0.36397246,-0.096346356,-0.5170157
-0.58525115,0.103720434,-0.50579315,0.54848224,-0.16258669,0.65068495,0.34891316,-0.31602013,0.43656614,0.23171829
-0.7356075,0.6286404,-0.7718942,0.8658137,-0.5625011,0.6314632,0.5158094,-0.7145392,0.6417316,0.6841031
-0.25600585,0.4269758,0.0829405,0.43139154,-0.041895047,0.368301,0.31808075,-0.19950986,0.21860172,0.35045642
0.40269572,-0.2577432,0.4418232,-0.47359294,0.040823985,-0.15780534,-0.1879006,0.19358979,-0.26707163,-0.40473354
0.32126647,-0.28971478,0.050057817,0.023137955,0.056649875,-0.48790434,-0.28575662,-0.0077238725,-0.55197406,-0.07391277
-0.37756652,-0.076219425,-0.6829328,0.6180702,-0.15453236,0.43956482,0.41887635,-0.58537096,0.28772512,0.3799436
-0.5802143,0.29843056,-0.5979713,0.6520166,-0.3058217,0.4173532,0.5214199,-0.7583281,0.38450456,0.4474921
-0.19930203,0.083306424,-0.74883777,0.627215,-0.028687185,0.06489272,-0.0019297642,-0.46816793,0.3148882,0.3823914
-0.09672359,-0.072539076,-0.19570494,-0.120216556,0.0064580305,0.42836025,-0.046171214,-0.30299547,0.31138173,0.048875693
0.5224992,-0.37722194,-0.40694666,0.13476029,0.26793423,-0.4129655,-0.4151771,-0.117695466,-0.43837723,-0.18170808
-0.5267239,0.052797448,-0.44947225,0.55607414,-0.20416759,0.59614605,0.36718044,-0.14570433,0.5986561,0.25859717
-0.47159305,0.071982905,-0.37811756,0.33351362,-0.5697649,0.3672134,0.15619993,-0.38058442,0.11030435,0.37765193
-0.65098554,0.37242624,-0.14729992,0.610323,-0.51410353,0.6768238,0.5560947,-0.42868033,0.63939613,0.47638863
0.41343734,-0.21941674,0.47417334,-0.4378185,0.17015064,-0.29309794,-0.4251591,0.37385514,-0.4368055,-0.5907303
-0.34130874,0.30733296,-0.5268139,0.48781025,-0.5802571,0.59809726,0.44824603,-0.43197608,0.35835907,0.34842366
-0.5331587,0.22498228,-0.7706388,0.712468,-0.5395618,0.6784283,0.41411135,-0.5569669,0.51548964,0.3284636
-0.4976363,-0.2123257,0.015418548,0.3725913,-0.17182404,0.52397233,0.2827014,-0.11108926,0.19331826,0.037728816
-0.096661,0.10560101,-0.06162502,0.12748161,-0.14163731,0.72177535,0.15257788,-0.086688764,0.35443726,0.16077733
0.21642557,-0.22380139,0.34668666,-0.34625474,0.28253114,0.13915895,-0.08221046,0.41714075,-0.123026066,-0.16041772
-0.4345882,0.034440912,-0.5142269,0.5484954,-0.23939782,0.6845354,0.30840242,-0.44064936,0.45562506,0.4812641
0.0035347582,0.18069914,-0.104910195,0.34911215,-0.45164075,0.34149578,0.277524,-0.15622993,0.36665565,0.24278791
-0.21324694,0.008930371,-0.4045372,0.26882365,-0.2892957,0.42760012,0.1955081,-0.06370731,0.42111224,0.3543199
0.4995203,0.24279805,0.41089424,-0.39188892,-0.03563715,-0.57408345,-0.32141355,0.12772544,-0.3789036,-0.4555261
-0.45227647,0.21967115,-0.70891285,0.57760155,-0.41193712,0.49792644,0.2308718,-0.37814653,0.6003081,0.41471192
-0.6512816,0.37588573,-0.47323298,0.8091627,-0.28934333,0.77061164,0.5576386,-0.590233,0.5119913,0.7492036
